,Título,Ubicación,Descripción,Servicios,Sueldo,Timestamp,Url
822,Data Analyst Qlik - [CP-240],Madrid,"Una empresa líder en el sector IT busca un Data Analyst con experiencia en Qlik para unirse a su equipo de Data & Analytics. Esta posición ofrece la oportunidad de trabajar 100% remoto y formar parte de un entorno colaborativo y altamente profesional. Con un contrato indefinido y beneficios atractivos como desarrollo personal y profesional, seguro médico y opciones de retribución flexible, este rol es ideal para quienes buscan estabilidad y crecimiento en su carrera. Si te apasiona el análisis de datos y deseas contribuir a proyectos innovadores, esta es tu oportunidad.","['Incorporación inmediataEstabilidad laboralTrabajo 100% remotoPlanes de retribución flexibleSeguro médicoGYMPASSDesarrollo personal y profesionalPortal de descuentos especiales', ' QlikView QlikSense Data Analysis']","EUR 50,000 - 70,000",2024-10-31 11:26:53.807192,https://jobleads.com/job/ef1347ae1563df06c911ceaae3a97d621
823,ALT795 Data Analyst - X Delivery (Aplica ya),Madrid,"Join a dynamic team at a leading consulting firm where your analytical skills can shine! As part of a collaborative Analytics and Automation team, you'll engage in advanced analytics projects that drive real impact for clients. You'll leverage your expertise in business analytics, machine learning, and programming to deliver actionable insights and innovative solutions. This role offers the opportunity to work with diverse data sources, develop cutting-edge models, and create impactful dashboards. If you're ready to tackle complex challenges and make a difference in a fast-paced environment, this is the perfect opportunity for you!","['Flexible working hoursHealth insuranceProfessional development opportunitiesRemote work optionsTeam-building activities', ' Business Analytics Predictive Modeling Machine Learning Data Cleansing Python SQL Data Visualization Dashboarding Agile Practices Cloud Architectures', "" Bachelor's degree in Mathematics Master's degree in Data Science"", ' Python Libraries (pandas, numpy) Tableau PowerBI Jupyter GitHub']","EUR 50,000 - 70,000",2024-10-31 11:26:54.571716,https://jobleads.com/job/e8ba13b3600d4f857bbf97b7e9896a8f3
824,(PNX955) - Data Scientist,Madrid,"Join a forward-thinking company where you'll leverage your data science expertise to tackle complex challenges. In this role, you'll lead initiatives that drive insights from high-dimensional data, utilizing cutting-edge techniques like CNNs, RNNs, and advanced clustering algorithms. Collaborate with a diverse team of innovators dedicated to pushing the boundaries of what's possible. This is your opportunity to make a significant impact in the world of applied analytics, working on solutions that address some of the toughest problems faced today. If you're passionate about data and eager to contribute to groundbreaking projects, this position is perfect for you.","[' Clustering algorithms Convolutional Neural Networks (CNN) Recurrent Neural Networks (RNN) Transformers Graph Neural Networks (GNN) Bayesian graphical models Deep Autoencoders Machine reasoning techniques Reinforcement learning Generative AI Python programming Machine learning frameworks (PyTorch, Tensorflow, Keras, scikit-learn) Data Visualization', ' JupyterHub Distributed data pipelines']","EUR 50,000 - 70,000",2024-10-31 11:26:55.277063,https://jobleads.com/job/e627a07bb4e8fdce781bea9015e8ba352
825,[KZD467] - Data Analyst Power BI,Madrid,"Una empresa de consultoría innovadora busca un Data Analyst con experiencia en Power BI y SQL. Este emocionante puesto ofrece la oportunidad de trabajar en un entorno híbrido, donde podrás contribuir a proyectos desafiantes en el sector IT. Se valoran habilidades como la organización, proactividad y un enfoque detallado. Si eres curioso y te apasiona el análisis de datos, esta es tu oportunidad para crecer profesionalmente en un ambiente que fomenta la transformación y la innovación. ¡Inscríbete y da el siguiente paso en tu carrera!","[' Pensamiento disruptivo Organización Proactividad Orientación a eficiencia Enfoque a detalle', ' Grado Universitario en ADE Grado Universitario en Económicas Grado Universitario en Estadísticas Grado Universitario en Matemáticas Grado Universitario en Ingeniería', ' SQL Excel Avanzado Power BI Qlik View']","EUR 50,000 - 70,000",2024-10-31 11:26:55.947585,https://jobleads.com/job/e81cc05fa3c22e65f4862651dc1a0a1f9
826,Data Science Specialist,Madrid,"Una innovadora agencia busca un especialista en ciencia de datos para unirse a su equipo dinámico. En esta emocionante posición, tendrás la oportunidad de trabajar con datos, realizando análisis estadísticos y creando sistemas de predicción que mejoren la calidad del servicio ofrecido a los clientes. Se valorará tu capacidad para colaborar con equipos multifuncionales y tu experiencia en modelización y análisis de datos. Si te apasiona el trabajo con datos y buscas un entorno que fomente el crecimiento y la innovación, esta es la oportunidad perfecta para ti.","[' Modelización estadística Aprendizaje automático Análisis de datos Visualización de datos SQL R Excel', ' Ciencias Matemáticas Ingeniería de Datos Estadística', ' Power BI Google Analytics Comscore']","EUR 50,000 - 70,000",2024-10-31 11:26:56.688770,https://jobleads.com/job/ea24ce1965f1a6d8e9ea0398ff23ed599
827,"Data Analyst, Data Analytics & Insights Team",Madrid,"Join a dynamic team as a Data Analyst at an innovative firm. This role offers the chance to leverage your analytical skills and programming expertise to drive business insights and enhance performance. You'll collaborate with diverse teams across Europe, developing tools and processes that empower decision-making and foster growth. With a focus on holistic well-being, the company provides comprehensive benefits, including flexible working arrangements and career development opportunities. If you're a motivated individual eager to make a significant impact in a supportive environment, this position is perfect for you.","['Comprehensive medical, dental, vision insuranceFlexible working modelGenerous paid parental leaveFree access to wellness centersConfidential counseling supportCareer development opportunitiesBonus incentivesFinancial well-being support', ' Python SQL Excel Data Analysis Attention to Detail Analytical Mindset Communication Skills Linux Microsoft Power Automate', ' Bachelor in Economics Bachelor in Statistics Bachelor in Mathematics Bachelor in Engineering Bachelor in Computer Science', ' Excel Access Python SQL']","EUR 50,000 - 70,000",2024-10-31 11:26:57.398367,https://jobleads.com/job/e3e44c5dbcb5e09316dc1ade35329f501
828,Senior Data Scientist,Madrid,"Una agencia innovadora busca un profesional apasionado por los datos y el análisis para transformar información en insights valiosos. En este papel, tendrás la oportunidad de desarrollar análisis que optimicen campañas publicitarias y apoyen decisiones estratégicas de comunicación. Si tienes más de 5 años de experiencia en el sector y una sólida formación en matemáticas o estadísticas, este es el lugar donde podrás crecer y hacer una diferencia real. Ofrecemos un entorno híbrido que fomenta la colaboración y la creatividad, ideal para aquellos que desean dejar su huella en el mundo de la publicidad.","[' Análisis de datos Medición de eficacia Excel Comunicación efectiva Conocimiento de herramientas de medición R o Python Curiosidad Capacidad analítica', ' Licenciatura en Matemáticas Licenciatura en Estadística Licenciatura en Investigación de Mercados Ingeniería Economía', ' Google Analytics Comscore Kantar Galileo/Tom Micro Plataformas digitales']","EUR 70,000 - 90,000",2024-10-31 11:26:58.030944,https://jobleads.com/job/e3488b8065b2672bf3374133e9716e459
829,Data Analyst,Madrid,"An innovative firm is seeking passionate individuals to join their new Madrid office and contribute to impactful data-driven projects. This role offers the unique opportunity to analyze large datasets, optimize business processes, and create automated workflows that drive real change for clients. With a focus on personal and professional development, team members will receive training in process mining and be part of an international team of experts. If you thrive in a fast-paced environment and are eager to learn, this is the perfect opportunity to kickstart your exciting career in data consulting.","[' Analytical Skills Data-Consulting Big Data Predictive Analysis Process Mining SQL Python', ' Master in Econometrics Master in Computer Science Master in Business Administration Master in Economics Master in Mathematics']","EUR 50,000 - 70,000",2024-10-31 11:26:58.756115,https://jobleads.com/job/ec9db964e4ffa8dcac6ec847c39fed37f
830,Machine Learning Engineer Madrid,Madrid,"Una empresa innovadora busca un Machine Learning Engineer apasionado por la tecnología y el análisis de datos. Este rol ofrece la oportunidad de trabajar con herramientas avanzadas como PySpark, Tensorflow y Docker, en un entorno híbrido que fomenta la colaboración y el aprendizaje continuo. Los candidatos ideales tendrán experiencia en programación en Python y en la implementación de algoritmos de machine learning. Si te entusiasma la idea de contribuir a proyectos desafiantes y de alto impacto, esta es tu oportunidad para brillar en un equipo dinámico y en crecimiento.","[' Python PySpark Docker Tensorflow Scikit Learn Numpy Pandas Git ETL Unix', ' Docker Jenkins Artifactory']","EUR 90,000 - 110,000",2024-10-31 11:26:59.450310,https://jobleads.com/job/ecfe06b0e8f439ad79533f9b2ed4216fc
831,Computing and telecommunications Data Analyst - EdTech Madrid,Madrid,"Una empresa innovadora en el sector EdTech busca un Analista de Datos apasionado por la tecnología y la educación. Este rol clave implica gestionar y analizar datos, automatizar procesos de reporting y crear visualizaciones impactantes para la toma de decisiones. En un entorno multicultural y dinámico, tendrás la oportunidad de contribuir a un equipo en crecimiento y aprender de las mejores universidades del mundo. Si estás listo para un nuevo desafío y quieres marcar la diferencia en la educación, esta es tu oportunidad de unirte a un equipo que valora el talento y la creatividad.","['Programa de formación y desarrollo profesionalOportunidad de aprender en universidades de prestigioEntorno multiculturalTrabajo en un equipo dinámico', ' Análisis de datos Automatización de reporting Visualización de datos Salesforce Python SQL Herramientas de BI (Tableau, Looker Studio) Google Cloud AWS Habilidades analíticas', ' Licenciatura en Ingeniería Licenciatura en Matemáticas Licenciatura en Estadística', ' Tableau Looker Studio Salesforce Herramientas de ETL']","EUR 50,000 - 70,000",2024-10-31 11:27:00.037098,https://jobleads.com/job/e037d1323b8d914a650eb5358b0bd9caf
